0.583768;5.03286;7.45493;11.6188;14.3022;15.9674;18.0251;19.398;20.8938;23.7747;25.5298;28.2599;29.3864;31.2554;32.6298;34.6714;36.1833;37.2252;38.4798;40.4157;43.6004;43.223;44.4485;47.9469;51.1342;53.5233;55.5882;55.6961;58.2408;61.9191;63.9797;67.5988;70.1418;71.9198;73.082;72.9285;73.62;76.5171;78.2496;77.7044;78.2166;80.8707;83.4358;85.8849;87.8761;89.8252;92.3245;96.1646;99.4139;99.1644;100.472;102.571;103.258;104.279;107.923;109.029;113.01;113.885;114.543;117.287;118.48;119.138;120.675;123.681;125.988;127.005;129.57;130.688;131.543;131.943;133.48;135.455;136.848;139.18;141.887;144.421;145.469;146.965;148.411;150.664;152.283;154.149;156.43;158.078;160.635;163.014;165.724;167.013;166.646;167.852;170.237;170.129;171.187;172.734;174.891;177.539;179.79;179.38;182.131;184.198;185.268
0.714104;5.33135;7.98703;13.4393;17.0804;17.9273;21.7507;23.0097;24.561;27.4707;29.3991;30.9215;31.1929;32.3593;33.6783;34.8844;36.6152;38.2266;39.6045;40.6344;43.136;44.3749;46.8377;48.6255;50.2004;52.9338;54.9621;56.2366;57.5148;60.2787;62.5865;66.4124;69.1863;69.6862;71.3039;71.2054;73.024;74.8742;75.3307;74.8516;76.1844;79.0856;80.4197;83.3442;86.7077;86.7653;88.0022;90.5762;92.8377;94.1135;96.8627;98.7008;98.9173;99.9587;103.134;104.202;107.118;107.7;108.309;110.745;112.369;113.304;114.3;115.95;118.302;119.433;120.815;121.764;123.85;124.826;125.975;127.377;128.739;130.791;132.079;133.762;134.721;135.751;137.428;140.13;141.219;144.15;146.114;147.328;149.022;151.013;152.687;154.016;155.062;156.166;157.209;157.495;159.297;160.689;162.538;164.911;166.688;167.817;170.287;171.486;172.044
0.567481;4.48456;7.60371;11.7205;14.1595;16.3398;17.4607;18.7463;21.0546;23.6642;25.5549;27.3685;29.097;29.4998;32.06;35.3571;36.8698;39.2433;40.7274;42.3286;44.2806;44.9194;46.7754;48.5269;50.2764;53.5215;55.05;57.5609;58.556;62.036;62.9653;65.6839;67.023;67.3348;68.74;69.5815;70.3869;71.693;72.7556;72.5836;74.498;76.9437;78.9345;82.1409;84.9734;85.6717;87.1073;89.5434;92.5859;94.1333;96.4672;98.8376;99.1781;101.158;105.121;106.785;109.816;111.284;112.156;114.68;116.256;116.754;119.266;121.389;123.951;125.095;127.023;129.188;130.704;132.548;134.041;135.715;137.471;139.514;141.422;143.102;144.114;144.472;146.647;147.77;148.671;150.066;152.944;155.628;157.163;159.207;160.69;161.755;162.713;163.71;166.056;166.163;168;169.445;170.475;173.557;175.58;177.246;179.068;181.069;181.282
0.191742;3.64337;7.58584;11.8179;14.8999;16.2586;17.8267;18.9617;20.0883;21.9179;23.6087;25.4507;27.1773;28.8761;29.6172;32.056;33.5121;33.5431;33.7614;35.2912;36.3452;37.7263;39.4044;42.2901;42.7645;45.0342;47.0119;50.2818;50.856;53.8996;56.5763;59.6342;62.4104;62.5282;62.9324;63.6634;66.1618;69.3496;71.0514;69.8246;72.112;75.9449;78.5366;81.2507;83.6172;83.8276;86.6594;91.1563;94.0694;95.0122;96.2968;98.9315;99.9748;101.865;106.974;108.799;111.315;115.088;115.982;118.021;120.624;122.082;125.579;127.087;129.254;130.089;132.074;133.8;135.268;137.611;137.371;138.566;138.569;141.074;141.489;144.232;145.641;147.129;148.382;150.677;151.516;153.86;156.781;158.292;159.815;160.998;163.333;164.217;164.631;166.651;169.775;171.191;172.626;174.65;176.031;178.643;179.928;181.675;182.617;184.637;186.41
0.668609;4.10915;6.64279;10.4397;12.4767;12.2172;15.3831;17.7961;18.9648;22.595;24.9603;26.9486;27.9516;29.7272;30.4706;31.9257;32.5485;34.6037;36.1233;38.1647;40.698;41.9564;44.1828;46.0574;47.8766;49.7725;51.0993;52.2514;52.6215;56.3495;58.2632;61.9376;64.9285;68.0708;69.9796;72.1839;74.149;77.6009;80.8105;80.9745;83.2989;85.6259;86.6733;90.6641;92.7234;93.7454;95.3811;98.3265;100.643;101.82;104.119;105.71;106.757;108.355;111.381;112.503;115.133;116.656;117.493;120.221;122.213;122.618;124.656;127.371;128.515;129.729;131.098;132.608;133.993;135.672;135.768;137.321;139.378;140.805;142.155;144.594;145.947;145.888;147.64;150.058;151.521;153.684;155.446;157.155;159.853;161.649;163.754;164.544;165.826;167.447;170.006;170.258;171.751;172.845;173.473;176.106;177.624;177.812;180.096;182.857;183.51
0.436708;4.77311;9.29705;13.2132;14.7251;14.2496;16.4824;17.6213;18.6591;21.2067;24.0133;26.8706;27.3544;27.7686;28.1508;29.9586;30.6749;32.8282;34.0986;35.3603;36.6427;37.7407;39.0823;40.3201;41.9255;44.4798;47.0734;48.0085;48.3907;52.0733;53.3477;56.4371;57.6188;58.5671;60.1211;59.9011;61.2236;64.188;65.4822;67.0241;67.8901;69.7929;72.3877;75.43;78.0548;80.556;82.8164;84.8286;86.6974;87.7937;89.38;91.2041;93.0182;93.6854;97.0739;98.6007;100.962;102.494;103.139;104.52;106.12;107.717;109.592;113.054;116.284;118.553;119.933;121.152;123.651;124.955;125.5;126.401;127.609;129.311;129.433;131.319;132.301;133.609;135.495;137.385;139.774;141.654;143.981;145.431;146.835;148.421;151.162;151.971;152.946;154.555;156.466;157.288;158.479;159.685;161.602;164.728;166.7;168.6;170.676;171.506;171.515
0.650102;4.48371;6.98197;10.9955;13.3113;14.5926;16.1582;17.562;20.889;23.15;26.0503;27.3771;29.0365;30.8185;32.0506;33.715;35.6607;36.1547;37.5766;38.8415;41.6653;41.6899;44.2793;46.6471;48.2235;49.7973;50.8744;52.2903;53.6984;57.3066;58.1526;61.3424;63.2318;64.9399;66.0542;68.4365;70.7102;72.3596;73.2288;73.2771;75.8325;78.2041;79.554;82.2354;85.2599;86.6748;88.6144;91.3096;93.0115;93.8271;96.9713;99.2767;100.412;101.913;104.746;106.751;109.625;111.439;111.208;113.813;115.84;116.471;118.831;120.761;122.464;123.833;125.298;127.166;128.452;128.589;130.26;132.253;134.667;135.645;138.295;141.257;142.458;144.503;146.651;148.71;150.225;152.601;154.571;157.063;158.123;159.401;161.918;163.04;164.436;164.811;167.066;166.183;167.464;168.503;170.265;172.642;174.025;175.974;177.864;179.641;180.157
0.478074;4.60338;6.74962;10.5493;12.4499;13.5819;16.7128;18.2743;19.5291;21.0773;23.8392;24.8874;25.462;28.3188;30.7854;31.9185;33.8741;36.2283;37.5457;39.9409;41.6038;41.9816;43.5472;46.5149;48.1111;51.0719;53.0028;55.2954;55.9975;59.2994;60.8159;63.6874;66.236;67.4746;68.6314;68.6601;69.4615;72.7936;73.6607;73.1658;75.2856;76.9545;79.5201;81.8694;85.323;85.1426;87.2445;88.7446;90.8387;91.7586;95.42;97.3088;98.8942;99.7129;103.123;105.306;109.605;110.875;112.162;114.476;116.219;116.618;118.312;119.805;121.493;122.906;124.026;125.098;126.949;129.079;130.281;130.825;132.077;133.371;136.024;138.919;139.561;140.598;142.531;145.31;146.144;147.156;149.013;151.009;152.988;154.856;156.824;158.375;159.845;161.397;163.812;165.153;167.443;168.365;169.364;171.127;173.366;173.551;175.601;178.335;178.495
0.186556;4.23784;6.87345;10.0031;15.2081;15.9354;18.1555;20.079;21.4503;24.0313;26.7091;28.3671;28.8001;30.3215;31.7189;33.2886;34.479;36.1403;37.3242;38.5594;40.3134;40.7824;42.5768;44.3057;45.6461;47.6688;49.3599;50.9292;52.0334;54.1448;56.4883;58.8612;60.521;62.7953;64.1435;65.6657;67.6804;69.9303;70.7386;71.0706;72.6618;75.585;76.6311;79.9798;81.5207;82.5718;84.7138;87.2822;89.8947;91.1022;93.1369;94.564;95.2196;96.3689;99.7146;101.646;105.121;106.506;107.273;109.883;110.844;111.708;113.963;116.818;119.77;123.373;125.467;126.73;128.392;129.005;129.955;131.251;132.804;133.44;135.145;138.115;140.026;141.94;143.248;146.343;146.496;148.376;150.468;151.376;153.327;156.266;158.889;160.017;161.474;162.582;165.297;165.334;166.934;167.462;169.277;172.009;173.455;174.366;176.914;178.347;179.147
0.382263;3.97964;7.32863;11.5231;14.7234;13.7366;15.8463;16.7061;19.8297;23.2034;25.5934;26.9424;28.924;30.1013;31.4296;34.0464;34.9908;37.1844;38.228;40.4661;42.3246;46.3213;48.5492;51.0025;52.5585;56.6244;59.6931;63.2991;66.5661;70.7488;72.7844;75.7301;76.7176;79.0285;80.2712;81.6708;83.351;84.9005;85.6943;85.7819;87.0092;89.4766;92.3049;94.8013;96.9848;97.8434;100.098;103.137;105.385;106.306;108.203;109.778;110.694;111.517;115.229;116.557;120.444;120.768;121.243;122.669;124.475;125.221;125.125;127.373;129.922;131.345;133.173;134.21;136.333;138.532;139.284;140.232;140.602;141.079;142.129;144.445;146.059;147.665;149.27;151.856;153.407;155.607;158.282;159.895;162.429;163.746;165.86;167.048;168.492;169.49;171.678;171.579;175.381;177.445;177.972;180.756;182.072;182.847;185.789;187.44;187.723
