0.627533;1.11604;1.66637;4.21709;5.25503;7.82033;10.0462;12.0278;13.251;14.3246;15.9883;18.1878;21.121;22.0546;23.0179;23.3299;25.2945;25.6154;25.8095;27.9452;28.662;29.4807;30.6787;31.7951;33.5162;35.0414;36.9861;38.3464;40.7002;43.6451;44.1624;44.2219;44.8061;46.7646;48.409;50.3964;51.4986;53.2513;55.033;57.0148;59.3397;60.8479;63.6849;65.2597;65.9513;65.5593;67.4972;68.61;70.3782;71.9434;74.4723;75.7156;75.3135;76.5025;77.4975;78.9811;80.1825;81.3527;81.3092;83.7955;83.5414;84.1823;84.9013;85.3568;86.1392;86.0616;86.3531;87.4345;88.5388;89.0971;90.2444;90.9742;92.1859;91.7432;92.3513;94.0883;94.0912;95.0365;95.1923;95.5513;96.565;98.5038;100.71;102.707;104.101;106.466;107.462;107.481;108.078;108.225;108.65;109.129;110.554;112.052;114.029;114.364;115.621;117.754;119.992;120.496;120.295
-0.0811105;1.61344;4.22308;7.11454;8.48441;10.6867;11.6746;12.8825;15.0648;17.9951;19.955;20.6673;20.8687;23.8521;25.0228;26.4017;28.5729;30.7269;32.7555;33.5263;35.5867;36.3894;38.4645;40.3916;42.1451;44.2293;46.6724;47.9743;49.2949;50.5192;51.8494;52.2818;54.8352;56.3969;56.5319;55.9964;58.3557;58.0359;59.2078;59.7004;60.0322;60.6656;60.5182;61.831;62.3191;62.9134;65.1511;65.5661;66.8607;67.212;68.3837;68.8705;68.844;71.1079;70.8087;72.5358;74.4828;75.5487;77.3594;79.1662;79.6928;81.3111;81.3334;82.9197;84.0015;83.9385;84.694;83.2527;84.2428;86.278;87.5948;88.0181;88.1423;89.1078;89.0499;90.5447;91.2461;92.6221;92.5653;95.7248;96.3307;97.5278;98.4972;99.4665;100.838;101.596;102.427;103.49;104.013;104.522;105.89;107.915;108.922;108.227;109.045;109.773;111.74;112.716;112.063;113.568;115.174
0.135703;2.83313;4.25637;4.58597;6.11229;6.80999;9.03163;11.3813;12.1365;12.1178;13.9019;14.9833;17.3296;18.3248;18.8943;21.347;23.2018;24.141;25.6321;27.0067;28.2008;30.795;31.2885;31.6132;32.9732;33.5612;34.3311;35.9402;37.0297;38.1503;40.7821;40.6992;41.6614;41.2213;42.3067;45.0639;47.9377;48.8083;49.6038;48.5241;49.6842;51.5913;51.9346;51.4227;52.2088;51.9816;52.1505;53.49;53.2926;54.2257;55.592;57.6524;58.4287;60.0218;60.0272;61.1778;60.9311;62.312;62.5917;62.7655;63.7564;63.8892;63.4681;64.6651;65.0594;67.6088;67.5703;68.5079;70.444;70.5816;73.3904;73.6195;76.0656;75.8397;77.7794;77.7552;78.6697;78.6911;80.4559;81.948;82.6845;82.3957;82.3605;81.9009;83.9175;84.2846;85.5631;84.7552;85.5798;87.1527;86.8353;87.895;87.888;88.3035;88.0758;88.4521;88.7995;88.4177;89.8138;89.6398;90.7685
-0.172389;1.13143;3.38761;5.8004;6.85018;9.3697;10.1369;11.7597;13.0664;13.3813;16.3703;17.9179;19.4918;22.4258;22.4237;23.4419;21.9529;22.7013;23.3937;24.6908;26.0605;28.2562;31.3267;33.6659;34.4227;35.8207;38.211;39.6261;40.8046;42.226;42.652;44.1997;45.5698;46.3534;48.2735;49.0439;50.9857;52.443;52.9397;54.55;53.8163;54.1331;55.0937;55.4702;55.8257;55.7126;56.6058;58.4188;59.7888;61.2205;61.9882;63.0047;63.7484;65.9549;65.9355;66.9628;68.6843;70.215;71.5936;72.9303;74.9113;74.8913;75.3041;76.6165;76.363;76.7746;77.5004;79.4319;79.3096;80.2784;81.6353;81.5907;81.9035;83.6509;85.2331;86.1182;87.5532;89.5409;89.043;89.5884;89.5321;90.0785;90.5548;91.6703;92.1749;93.0898;93.2495;94.6688;95.7266;96.7212;96.9097;98.1564;98.9494;98.6687;98.6268;99.4449;99.8626;101.007;101.992;103.993;105.034
0.546436;2.15068;3.58894;4.88966;5.76598;7.28318;9.1407;10.4818;11.6648;12.0272;13.5893;14.8699;15.7799;18.8067;19.0188;21.4696;22.5844;23.4923;24.0716;26.6141;28.3764;30.3695;32.2638;33.5889;34.9532;35.9203;37.2723;38.809;39.3167;39.4219;41.0349;43.199;42.7578;43.494;44.4853;44.8389;46.613;46.5076;46.45;47.3748;49.1938;50.1834;50.6161;51.9653;53.4429;54.8202;56.2104;58.2044;58.743;60.305;61.0962;61.832;62.8045;64.2493;64.5051;64.5097;65.9624;67.734;68.3077;69.928;70.6187;72.2252;73.5886;74.4516;74.8582;76.28;76.698;77.665;79.2129;79.7928;80.3876;80.5638;81.7365;83.3174;83.572;85.0011;84.5391;84.727;86.718;87.9196;89.0608;90.4117;90.9517;91.9066;93.7933;94.9396;94.8834;95.4101;96.6092;97.557;98.5929;100.549;100.634;102.219;103.214;105.398;106.196;106.534;109.484;109.848;110.907
0.918072;2.49669;4.85743;5.87287;8.46319;8.82915;10.7617;10.882;11.2902;12.832;14.1568;15.954;18.2673;20.2699;23.2231;24.7998;25.6047;27.3875;28.0485;30.0174;30.6282;33.1942;34.3072;35.7771;36.91;36.6141;38.5346;40.5268;41.5213;42.7043;44.6746;46.8075;47.1562;49.1505;51.6428;50.8411;53.4846;53.5102;56.6598;57.9465;58.6359;60.6589;62.6128;64.9811;65.5313;66.7256;67.5457;69.4791;69.6191;69.4982;71.0921;73.8956;76.446;78.2086;80.594;82.3863;84.7184;83.8198;83.6708;85.8867;85.9567;87.6842;88.2723;89.6759;91.8179;94.3795;96.0092;96.5724;95.8944;96.2524;98.2073;100.27;101.689;103.035;103.443;103.867;104.877;105.085;105.678;106.305;108.506;109.853;110.945;111.67;112.848;114.404;114.561;116.924;118.072;118.173;117.921;119.161;120.755;122.489;122.102;123.321;125.1;127.471;126.825;126.592;128.228
0.0960733;1.51111;3.37081;5.132;6.62306;8.65834;12.0773;14.9401;16.1701;18.4753;19.8312;20.9854;20.9631;22.0782;23.7136;25.8488;26.4904;28.0966;29.6412;29.7633;30.7166;31.2534;31.6327;33.0513;33.259;34.0243;35.4617;36.8937;38.0171;38.3896;37.9257;38.8571;40.323;41.0867;42.5752;41.7658;42.0018;42.1611;42.7171;42.9762;43.699;45.3709;45.3045;45.6193;46.9799;47.6888;46.9928;48.0242;49.6086;50.7269;51.8426;53.8301;55.7976;57.5437;59.0977;59.804;61.5866;62.1866;63.6789;63.8116;64.315;66.7049;67.0091;68.4093;69.7885;71.4785;71.0699;72.7578;74.6932;75.5372;76.078;76.354;77.8309;79.4249;80.2625;81.6693;83.4872;85.4354;85.818;86.8688;87.855;87.5256;87.4883;87.4072;88.3557;87.5633;87.4986;87.7143;88.2246;88.6319;89.2367;89.7959;91.737;91.7623;93.6119;94.6292;95.8462;95.7774;97.5656;98.9581;101.498
0.547549;2.06726;3.42374;5.34854;6.7047;9.41929;12.9773;14.5915;15.7205;17.6756;18.8759;21.0494;22.1634;24.3378;26.4882;27.9608;28.7676;29.557;29.8917;30.8846;32.837;32.4722;32.8352;35.5539;35.9151;36.7902;38.5557;39.3149;41.4119;42.1953;44.2071;45.175;46.9366;49.3921;52.2153;53.6405;53.8514;54.8028;56.1642;57.8987;57.6069;57.3843;58.0763;58.7093;58.9817;59.2789;59.2577;60.1789;60.9121;63.6092;64.2738;65.5738;65.5286;66.5537;67.9567;70.1526;71.3269;72.307;73.7289;75.6608;77.6215;78.1856;80.3097;80.6508;81.1103;80.9808;81.5598;81.3269;82.271;81.4694;83.03;83.6981;85.4658;88.0297;88.3396;88.7106;90.9063;91.0315;92.2868;93.1906;94.0694;95.7057;96.6075;97.6358;98.7914;101.175;103.233;104.644;106.084;106.421;106.81;107.565;106.704;109.455;110.245;110.633;111.233;113.404;115.215;116.974;118.03
0.466377;0.641348;1.51803;2.66937;3.26572;4.95437;6.42238;7.80475;10.207;11.2057;12.5357;13.5618;16.1223;17.3579;17.11;18.2433;21.3647;22.1717;22.7913;23.7237;24.5064;24.2767;26.6502;28.8502;29.4376;30.2217;30.7503;32.1832;34.0629;35.6354;37.4386;38.8143;42.0747;44.2786;46.2592;49.2327;49.7757;49.9312;52.1168;51.4876;52.7005;53.0565;54.2227;56.1765;57.6125;58.6277;59.6875;62.2956;62.8764;64.2674;64.272;65.6452;66.0582;67.2576;67.8627;69.2242;69.5848;71.5322;74.0271;74.521;75.1133;75.2419;77.6477;76.8311;76.3677;77.1925;78.0774;78.1296;79.0786;79.9675;81.7349;81.9504;84.5061;86.1116;88.5237;91.1678;92.1453;93.6825;94.8507;96.0094;96.9592;98.6648;100.064;101.054;102.06;103.477;104.384;105.576;106.877;107.297;108.196;109.722;111.859;112.042;113.756;114.541;115.763;116.783;118.761;119.527;120.361
0.733619;2.21418;2.60614;3.93092;5.86009;8.32728;10.0621;11.6255;13.7125;16.1301;18.4378;20.7321;23.1608;25.2385;27.0823;29.1471;30.6873;31.4118;34.4476;33.9999;35.0004;36.272;37.4562;40.8543;42.3925;43.362;45.7239;46.3132;47.8347;47.9643;49.6512;51.1701;51.4635;51.8965;52.4522;53.2942;54.8163;55.7488;57.2723;58.6731;59.4409;59.9473;59.878;60.6693;61.0741;62.2227;63.1052;63.3041;62.7007;65.1262;66.5543;68.6864;69.6738;70.267;71.6959;72.7063;74.6916;76.73;77.0847;78.0422;79.3222;80.0932;80.2708;80.4485;81.7302;81.8347;82.6084;83.5863;83.9584;84.9205;84.04;83.7549;84.5266;85.727;86.1223;87.2901;87.6967;88.6416;90.2545;90.8673;90.6436;91.1977;91.5253;91.4448;92.5634;93.9216;95.4764;96.1453;96.2765;97.6803;98.5161;98.8185;99.8191;101.023;101.479;101.419;102.554;103.675;104.655;106.43;106.675
